status,card_present_flag,account,long_lat,txn_description,first_name,balance,date,gender,age,merchant_state,extraction,amount,transaction_id,customer_id,movement,month,dayofweek,hour,category
posted,n/a,ACC-1523339231,115.83 -31.90,INTER BANK,Tim,70163.78,2018-09-23,M,40,n/a,06:00:00,39.0,ab0d2e1d1da14b5b87e65e9f8300943a,CUS-1816693151,debit,9,6,6,Others
posted,n/a,ACC-602667573,151.23 -33.96,INTER BANK,Michael,13082.24,2018-09-23,M,40,n/a,06:00:00,112.0,1426d8f1b1cf40878c9b8c23ae110003,CUS-2031327464,debit,9,6,6,Others
authorized,1.0,ACC-2171593283,146.94 -36.04,POS,Fernando,13290.69,2018-09-23,M,19,QLD,06:07:59,26.21,c2492e0630f74987afea021f5154e3e9,CUS-2317998716,debit,9,6,6,Purchase
posted,n/a,ACC-3771436525,145.04 -37.92,PAYMENT,Derek,4249.83,2018-09-23,M,20,n/a,07:00:00,49.0,19086753979d4460a8687d124b89d253,CUS-3325710106,debit,9,6,7,Others
authorized,1.0,ACC-3771436525,145.04 -37.92,SALES-POS,Derek,4298.83,2018-09-23,M,20,VIC,07:23:59,32.48,4311839a0fc643ac945bc7d479dcdae2,CUS-3325710106,debit,9,6,7,Purchase
posted,n/a,ACC-2920611728,144.96 -37.76,PAYMENT,Tyler,6855.37,2018-09-23,M,69,n/a,08:00:00,194.0,826e43fcc02540b1a402a36f711b5578,CUS-1388323263,debit,9,6,8,Others
posted,n/a,ACC-2107684084,145.03 -37.88,INTER BANK,Richard,7014.01,2018-09-23,M,22,n/a,08:00:00,33.0,285b7b0e0cef4b8996dadda6ef9835ec,CUS-2283904812,debit,9,6,8,Others
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,4236.26,2018-09-23,M,20,VIC,08:06:30,13.57,7a2a94b3083d4c09a1cbe465c9561c9d,CUS-3325710106,debit,9,6,8,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,6285.29,2018-09-23,F,27,WA,08:29:46,24.6,29f641e0b3e5445a91e4d8f648785bd9,CUS-3026014945,debit,9,6,8,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,4214.59,2018-09-23,M,20,VIC,08:53:01,21.67,1c79d221c7ae42d79ccdc7129cc81722,CUS-3325710106,debit,9,6,8,Purchase
authorized,1.0,ACC-2173390920,144.71 -37.58,POS,Luis,6749.54,2018-09-23,M,27,VIC,09:03:44,31.28,7d274dad38d149bc843de9acf3c6f341,CUS-3180318393,debit,9,6,9,Purchase
authorized,1.0,ACC-1608363396,151.22 -33.87,POS,Robert,7241.83,2018-09-23,M,20,WA,09:09:05,22.11,b0bc4e57ccec48f6918c18cad56fc385,CUS-2688605418,debit,9,6,9,Purchase
authorized,0.0,ACC-2897221629,150.90 -34.37,POS,Scott,4915.99,2018-09-23,M,23,NSW,09:14:26,20.78,5607719c460b42749b81250156c542e4,CUS-511326734,debit,9,6,9,Purchase
authorized,1.0,ACC-80388494,144.97 -37.42,POS,Dustin,7013.85,2018-09-23,M,28,VIC,09:19:47,6.43,e6654ff412d740c1b8e4aa641244ac16,CUS-1140341822,debit,9,6,9,Purchase
authorized,1.0,ACC-3233697971,151.04 -33.77,POS,Robin,8162.86,2018-09-23,F,34,NSW,09:25:08,17.46,1dfb9c3660ef4532a9a4b342527236db,CUS-1147642491,debit,9,6,9,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,POS,Richard,18082.63,2018-09-23,M,24,QLD,09:30:28,6.53,3220f2688d72483fa3f61ee609f2b99b,CUS-51506836,debit,9,6,9,Purchase
authorized,1.0,ACC-3485804958,138.52 -35.01,SALES-POS,Jessica,22479.17,2018-09-23,F,34,ACT,09:35:49,25.14,9f727cbbd5364f0d81cf2725db48926c,CUS-1196156254,debit,9,6,9,Purchase
authorized,1.0,ACC-1608363396,151.22 -33.87,SALES-POS,Robert,7215.07,2018-09-23,M,20,SA,09:41:10,26.76,296fa541c0ec4c558d1eb788b0863833,CUS-2688605418,debit,9,6,9,Purchase
authorized,1.0,ACC-1344825761,151.09 -33.91,POS,Sarah,21279.77,2018-09-23,F,46,NSW,09:46:31,56.07,283907f0562a45dca6ab9434abce92ee,CUS-1499065773,debit,9,6,9,Purchase
authorized,1.0,ACC-1334819143,145.13 -37.70,SALES-POS,Christopher,62146.2,2018-09-23,M,33,VIC,09:51:52,29.84,69ea8ac316ee40c5b2a088b6391f0c6a,CUS-3117610635,debit,9,6,9,Purchase
authorized,0.0,ACC-3741880913,150.50 -23.40,POS,Ashley,8469.77,2018-09-23,F,25,QLD,09:57:13,13.19,2762df5e6d354adfb301c50fc54e0d9e,CUS-1220154422,debit,9,6,9,Purchase
posted,n/a,ACC-1683215619,138.67 -34.86,PAYMENT,Barry,8371.89,2018-09-23,M,38,n/a,10:00:00,81.0,772b3a83ad1d434792e2b07f37ff247e,CUS-1604596597,debit,9,6,10,Others
posted,n/a,ACC-964839203,146.92 -36.07,PAYMENT,Michael,36200.87,2018-09-23,M,21,n/a,10:00:00,42.0,ac441767455544ecb4ac0166547f920d,CUS-2059096722,debit,9,6,10,Others
authorized,1.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,4907.79,2018-09-23,M,23,NSW,10:03:30,8.2,7470591293624cd9b13a8987e281db22,CUS-511326734,debit,9,6,10,Purchase
authorized,0.0,ACC-958000567,130.90 -12.37,POS,Sandra,8225.28,2018-09-23,F,34,WA,10:10:48,17.76,d834e22e4f8a4e07b7b4e18838da41bb,CUS-4142663097,debit,9,6,10,Purchase
authorized,0.0,ACC-80388494,144.97 -37.42,SALES-POS,Dustin,5743.36,2018-09-23,M,28,VIC,10:18:06,1270.49,03ca580133cb482395cbfc391000ea8e,CUS-1140341822,debit,9,6,10,Purchase
authorized,0.0,ACC-1334819143,145.13 -37.70,POS,Christopher,62096.97,2018-09-23,M,33,SA,10:25:24,49.23,ff2be2ea6616447eb806681037d96d51,CUS-3117610635,debit,9,6,10,Purchase
authorized,0.0,ACC-2650850707,148.16 -23.52,SALES-POS,Brian,112673.71,2018-09-23,M,42,NSW,10:32:42,49.84,c134f9c1e363421089df617dfee2f222,CUS-2819545904,debit,9,6,10,Purchase
authorized,1.0,ACC-958000567,130.90 -12.37,POS,Sandra,8184.4,2018-09-23,F,34,NT,10:47:17,40.88,84c695bbb61a452c8a3ad5710d7d0815,CUS-4142663097,debit,9,6,10,Purchase
authorized,1.0,ACC-1334819143,145.13 -37.70,POS,Christopher,62081.86,2018-09-23,M,33,VIC,10:54:35,15.11,18d3155d723f4460bbaa80da793326bf,CUS-3117610635,debit,9,6,10,Purchase
posted,n/a,ACC-3827517394,151.12 -33.89,PAYMENT,Craig,38450.43,2018-09-23,M,28,n/a,11:00:00,28.0,3ab41c6b27064834a765dc54a3bc51bc,CUS-2663907001,debit,9,6,11,Others
posted,n/a,ACC-1496451953,145.16 -37.84,INTER BANK,Ricky,12892.71,2018-09-23,M,43,n/a,11:00:00,31.0,38f7e8c2875f489e8cd5619b3b001763,CUS-3142625864,debit,9,6,11,Others
posted,n/a,ACC-2615038700,145.35 -38.03,INTER BANK,Emily,30876.92,2018-09-23,F,43,n/a,11:00:00,38.0,90aa5c0692874fb097954fd68c659d46,CUS-3255104878,debit,9,6,11,Others
posted,n/a,ACC-854938045,147.63 -22.84,PAYMENT,James,11662.85,2018-09-23,M,28,n/a,11:00:00,34.0,fda2fbd26e6a46999be41a17adf80e0e,CUS-4023861240,debit,9,6,11,Others
authorized,1.0,ACC-2673069055,152.99 -27.49,SALES-POS,Richard,18055.37,2018-09-23,M,24,QLD,11:03:03,27.26,e3be18bf297845c0ba7e1ea869e34593,CUS-51506836,debit,9,6,11,Purchase
authorized,1.0,ACC-1443681913,150.92 -33.77,SALES-POS,Ryan,3121.33,2018-09-23,M,31,NSW,11:14:49,28.73,c2f3f6cba63a408d8b2ad1c804e5ad42,CUS-3129499595,debit,9,6,11,Purchase
authorized,0.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,4893.61,2018-09-23,M,23,NSW,11:26:35,14.18,1354025d13db45139d5201a23009b034,CUS-511326734,debit,9,6,11,Purchase
authorized,0.0,ACC-414431115,142.77 -37.06,SALES-POS,Amy,3537.82,2018-09-23,F,43,VIC,11:38:21,22.15,ec61593549354f57840a5362e0e3ebb0,CUS-2599279756,debit,9,6,11,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2589.68,2018-09-23,F,26,QLD,11:50:07,16.12,dbe4c39b58314b8e928bf4f65bd02329,CUS-2487424745,debit,9,6,11,Purchase
posted,n/a,ACC-2249586092,115.98 -32.07,PAYMENT,Edward,8474.53,2018-09-23,M,19,n/a,12:00:00,37.0,44d176450f8a405c98c8ab17ac5c9ee1,CUS-443776336,debit,9,6,12,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2579.7,2018-09-23,F,26,QLD,12:03:04,9.98,e65e2db8b93b43f5a6bd1c02943e30a7,CUS-2487424745,debit,9,6,12,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,POS,Tonya,6260.88,2018-09-23,F,27,WA,12:22:18,24.41,e7fd4bc4b0d04560b6e363183d1f3593,CUS-3026014945,debit,9,6,12,Purchase
authorized,1.0,ACC-211792489,138.63 -34.93,POS,Jacqueline,4654.58,2018-09-23,F,30,NSW,12:41:32,142.35,f25b9a56021143289b1066e9adb31a79,CUS-497688347,debit,9,6,12,Purchase
authorized,1.0,ACC-2305712452,138.61 -34.89,SALES-POS,Debra,4245.7,2018-09-23,F,18,SA,13:00:47,13.05,adff4ed583bf484e92c759c3a1ecc4da,CUS-1842679196,debit,9,6,13,Purchase
authorized,1.0,ACC-211792489,138.63 -34.93,SALES-POS,Jacqueline,4604.55,2018-09-23,F,30,WA,13:20:47,50.03,04a5b1e55e574095ad727d3fb9ad6f58,CUS-497688347,debit,9,6,13,Purchase
authorized,1.0,ACC-3084464802,145.15 -37.76,POS,Susan,7698.62,2018-09-23,F,19,VIC,13:40:47,21.35,db9758613ab74f5ca9ce00032d2211ad,CUS-1928710999,debit,9,6,13,Purchase
posted,n/a,ACC-37709441,153.41 -28.01,INTER BANK,Charles,13497.09,2018-09-23,M,18,n/a,14:00:00,40.0,1b92104743af46159b1556fb512aefe7,CUS-3336454548,debit,9,6,14,Others
authorized,1.0,ACC-1334819143,145.13 -37.70,POS,Christopher,62037.66,2018-09-23,M,33,VIC,14:00:30,44.2,31533e5ac63b4f39b742c915304264ef,CUS-3117610635,debit,9,6,14,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2563.72,2018-09-23,F,26,QLD,14:13:09,15.98,de15a579948845aeb982407dce4aba4c,CUS-2487424745,debit,9,6,14,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,SALES-POS,Derek,4200.03,2018-09-23,M,20,VIC,14:25:49,14.56,07222aef19e1424d84167550cbd96504,CUS-3325710106,debit,9,6,14,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3697.57,2018-09-23,F,40,QLD,14:38:28,21.59,e6d64a519331416192a6aa301dce4605,CUS-1614226872,debit,9,6,14,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2545.64,2018-09-23,F,26,QLD,14:51:08,18.08,bbfec128abe3410e901562404dff2522,CUS-2487424745,debit,9,6,14,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2525.65,2018-09-23,F,26,NSW,15:03:59,19.99,1ff976e009ea4ce0bde15a1b3227fe51,CUS-2487424745,debit,9,6,15,Purchase
authorized,0.0,ACC-3485804958,138.52 -35.01,POS,Jessica,22453.66,2018-09-23,F,34,SA,15:17:19,25.51,370ec026568e456ab1a65038fa5101cb,CUS-1196156254,debit,9,6,15,Purchase
authorized,0.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,7673.83,2018-09-23,F,19,VIC,15:30:39,24.79,d778bae10cbe4a1ba891f34e86f30cb0,CUS-1928710999,debit,9,6,15,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,POS,Rhonda,3663.31,2018-09-23,F,40,QLD,15:43:59,34.26,239600a81db34145915a2f12d306793e,CUS-1614226872,debit,9,6,15,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,4177.41,2018-09-23,M,20,VIC,15:57:19,22.62,68a31c4c2c1946deaa3bd25475dff344,CUS-3325710106,debit,9,6,15,Purchase
authorized,1.0,ACC-414431115,142.77 -37.06,SALES-POS,Amy,3519.1,2018-09-23,F,43,WA,16:17:23,18.72,5aca9e23c6414d66b7d839a766b9f7ea,CUS-2599279756,debit,9,6,16,Purchase
authorized,1.0,ACC-3536132544,144.93 -37.79,POS,Heather,5708.4,2018-09-23,F,41,VIC,16:39:07,29.75,eb45b2ddc7674dd786a1fc010f88cac9,CUS-2348881191,debit,9,6,16,Purchase
posted,n/a,ACC-211792489,138.63 -34.93,PAYMENT,Jacqueline,4582.55,2018-09-23,F,30,n/a,17:00:00,22.0,fe6e6b888b1a4f008e4e7a6a7a695421,CUS-497688347,debit,9,6,17,Others
authorized,0.0,ACC-574997646,150.79 -33.64,POS,Mackenzie,3866.84,2018-09-23,F,18,WA,17:00:43,33.35,93caab6e2a7441fda9107fee59444f1e,CUS-586638664,debit,9,6,17,Purchase
authorized,1.0,ACC-3233697971,151.04 -33.77,POS,Robin,8127.87,2018-09-23,F,34,NSW,17:18:54,34.99,5d829afbf2a54297a95f2f221d59d7a0,CUS-1147642491,debit,9,6,17,Purchase
authorized,1.0,ACC-3536132544,144.93 -37.79,POS,Heather,5684.72,2018-09-23,F,41,VIC,17:37:05,23.68,6d89bf7d322344218bd63aec36f91bee,CUS-2348881191,debit,9,6,17,Purchase
authorized,1.0,ACC-2897221629,150.90 -34.37,SALES-POS,Scott,4872.16,2018-09-23,M,23,QLD,17:55:16,21.45,9fd7b7b085ea4770875907a6448b3dc2,CUS-511326734,debit,9,6,17,Purchase
posted,n/a,ACC-2681137560,151.11 -33.99,PAYMENT,Nathaniel,6614.69,2018-09-23,M,31,n/a,18:00:00,45.0,b86ce31e06284bc4b021b68ac34a0909,CUS-2083971310,debit,9,6,18,Others
authorized,1.0,ACC-1349834573,145.17 -37.84,SALES-POS,Matthew,11584.52,2018-09-23,M,39,VIC,18:19:59,19.15,89ae96b8ffad4d26834c65888f8d9489,CUS-1790886359,debit,9,6,18,Purchase
authorized,1.0,ACC-37709441,153.41 -28.01,SALES-POS,Charles,13470.46,2018-09-23,M,18,QLD,18:47:01,26.63,83a5857b80c34bdab7146f043edbcc40,CUS-3336454548,debit,9,6,18,Purchase
posted,n/a,ACC-1650504218,145.01 -37.93,PAYMENT,Marissa,11034.44,2018-09-23,F,23,n/a,19:00:00,18.0,548697c717234c4194eb465fc4aa9221,CUS-2500783281,debit,9,6,19,Others
posted,n/a,ACC-37709441,153.41 -28.01,INTER BANK,Charles,13443.46,2018-09-23,M,18,n/a,19:00:00,27.0,3d603cfc2ecb48a1a3fcb7f5a3b6fc0b,CUS-3336454548,debit,9,6,19,Others
posted,n/a,ACC-1710017148,150.82 -34.01,PHONE BANK,Michelle,11456.06,2018-09-23,F,19,n/a,19:00:00,179.0,a052645571b7475591bb5ffbfa0b7f86,CUS-883482547,debit,9,6,19,Others
authorized,1.0,ACC-414431115,142.77 -37.06,SALES-POS,Amy,3473.22,2018-09-23,F,43,NSW,19:08:48,45.88,2a5d5ff08b0046a5897e4f9c4376d849,CUS-2599279756,debit,9,6,19,Purchase
authorized,1.0,ACC-414431115,142.77 -37.06,SALES-POS,Amy,3445.99,2018-09-23,F,43,VIC,19:25:45,27.23,c7f9651c883448aaab969239cd90a33b,CUS-2599279756,debit,9,6,19,Purchase
authorized,0.0,ACC-3485804958,138.52 -35.01,POS,Jessica,22428.43,2018-09-23,F,34,SA,19:42:42,25.23,4342300a53474dc08117cb0ce8923408,CUS-1196156254,debit,9,6,19,Purchase
authorized,1.0,ACC-1443681913,150.92 -33.77,SALES-POS,Ryan,3112.85,2018-09-23,M,31,NSW,19:59:39,8.48,02c3bb8ed30f4954ae7fe6bf59f33c3b,CUS-3129499595,debit,9,6,19,Purchase
posted,n/a,ACC-240804743,121.48 -30.75,PAYMENT,Kenneth,15039.33,2018-09-23,M,29,n/a,20:00:00,48.0,a88eb95f839c4c899dd5006a8133fa35,CUS-261674136,debit,9,6,20,Others
posted,n/a,ACC-4281711154,144.98 -37.84,PAYMENT,Eric,39158.38,2018-09-23,M,42,n/a,20:00:00,151.0,7ad6dea490764d85ba8c3dc44070aba9,CUS-3151318058,debit,9,6,20,Others
posted,n/a,ACC-2897221629,150.90 -34.37,PAYMENT,Scott,4830.16,2018-09-23,M,23,n/a,20:00:00,42.0,8ee2904f6dd743009a8a7b7c07bc3429,CUS-511326734,debit,9,6,20,Others
authorized,0.0,ACC-2673069055,152.99 -27.49,POS,Richard,18037.2,2018-09-23,M,24,QLD,20:18:29,18.17,31f26e0616364c9ab941d129e18cb120,CUS-51506836,debit,9,6,20,Purchase
authorized,1.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,7617.02,2018-09-23,F,19,VIC,20:37:21,56.81,e12644e9ee2046eea846fa3bb69e9ecb,CUS-1928710999,debit,9,6,20,Purchase
authorized,1.0,ACC-1903037542,153.05 -27.61,SALES-POS,Jeffrey,2955.1,2018-09-23,M,30,NSW,20:56:13,18.41,4798dd73b879497e9e33fde47bb7508e,CUS-860700529,debit,9,6,20,Purchase
posted,n/a,ACC-154431271,153.09 -27.48,PAYMENT,Lori,2183.19,2018-09-23,F,18,n/a,21:00:00,50.0,f2a37532f7a74a9cb850fbe1c1caaa65,CUS-3702001629,debit,9,6,21,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2510.26,2018-09-23,F,26,QLD,21:06:09,15.39,9f6304bd1fb44459903b21398236dc3f,CUS-2487424745,debit,9,6,21,Purchase
authorized,1.0,ACC-1903037542,153.05 -27.61,POS,Jeffrey,2936.75,2018-09-23,M,30,QLD,21:13:50,18.35,32223d8a3ab54096bcf39880a76b6765,CUS-860700529,debit,9,6,21,Purchase
authorized,1.0,ACC-958000567,130.90 -12.37,SALES-POS,Sandra,8151.58,2018-09-23,F,34,NT,21:21:32,32.82,f411bd1ed4d2477c80a2c33479e418cf,CUS-4142663097,debit,9,6,21,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2494.06,2018-09-23,F,26,QLD,21:29:13,16.2,2092faf04e0c48619471f9d89452c2a4,CUS-2487424745,debit,9,6,21,Purchase
authorized,1.0,ACC-1199531521,116.02 -31.87,POS,Billy,10847.79,2018-09-23,M,52,WA,21:36:55,23.93,65e96bb6db6c4d40b1950d11ea16fffe,CUS-134833760,debit,9,6,21,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2491.43,2018-09-23,F,26,QLD,21:44:36,2.63,12cee6147c154bda87365d0f4832b644,CUS-2487424745,debit,9,6,21,Purchase
authorized,1.0,ACC-3771436525,145.04 -37.92,POS,Derek,4155.76,2018-09-23,M,20,NSW,21:52:18,21.65,5a69ef86b7e54c58949098fb3dc70985,CUS-3325710106,debit,9,6,21,Purchase
authorized,0.0,ACC-1344825761,151.09 -33.91,SALES-POS,Sarah,21266.69,2018-09-23,F,46,NSW,21:59:59,13.08,25f5a7c322a24883b664ebd9cd1dc42d,CUS-1499065773,debit,9,6,21,Purchase
posted,n/a,ACC-602667573,151.23 -33.96,PAYMENT,Michael,13057.24,2018-09-23,M,40,n/a,22:00:00,25.0,29e874c86bad4dfba5c98fb2ef9dd118,CUS-2031327464,debit,9,6,22,Others
authorized,1.0,ACC-354106658,151.04 -33.80,SALES-POS,Christine,15221.72,2018-09-23,F,39,NSW,22:06:59,28.82,d2dbb2184785448abcbbf3b410369e53,CUS-2376382098,debit,9,6,22,Purchase
authorized,1.0,ACC-3233697971,151.04 -33.77,POS,Robin,8091.52,2018-09-23,F,34,SA,22:13:59,36.35,fe987e79bcf14f1788c59f514bb4461c,CUS-1147642491,debit,9,6,22,Purchase
authorized,1.0,ACC-354106658,151.04 -33.80,POS,Christine,15198.65,2018-09-23,F,39,NSW,22:20:58,23.07,1bccd4772a3b40478383f6ea5e90f9e0,CUS-2376382098,debit,9,6,22,Purchase
authorized,1.0,ACC-2673069055,152.99 -27.49,POS,Richard,18017.7,2018-09-23,M,24,QLD,22:27:58,19.5,109fbddca1f54320b212446fb7866c1e,CUS-51506836,debit,9,6,22,Purchase
authorized,1.0,ACC-182446574,116.06 -32.00,SALES-POS,Tonya,6230.58,2018-09-23,F,27,WA,22:34:57,30.3,1e27bc4bba254b92a11cfc0f59d60394,CUS-3026014945,debit,9,6,22,Purchase
authorized,1.0,ACC-3233697971,151.04 -33.77,POS,Robin,8049.38,2018-09-23,F,34,WA,22:41:57,42.14,47a1c58568a84070ba400138e2676a02,CUS-1147642491,debit,9,6,22,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2479.75,2018-09-23,F,26,QLD,22:48:57,11.68,629437de264346f39207d717a1d42007,CUS-2487424745,debit,9,6,22,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,POS,Diana,2466.16,2018-09-23,F,26,QLD,22:55:56,13.59,150efddf2e5e4e5fb3484fc9d5284f6d,CUS-2487424745,debit,9,6,22,Purchase
authorized,1.0,ACC-37709441,153.41 -28.01,SALES-POS,Charles,13429.69,2018-09-23,M,18,QLD,23:13:07,13.77,a714c9e9cfca4019969d163dfedc2563,CUS-3336454548,debit,9,6,23,Purchase
authorized,1.0,ACC-354106658,151.04 -33.80,POS,Christine,15118.62,2018-09-23,F,39,NSW,23:44:22,80.03,45c3a36e5c9147b79b7406aec5d790fe,CUS-2376382098,debit,9,6,23,Purchase
authorized,0.0,ACC-2173390920,144.71 -37.58,POS,Luis,6727.89,2018-09-24,M,27,VIC,01:03:59,21.65,2c40000caa244ecea8d4e1b61086dd00,CUS-3180318393,debit,9,0,1,Purchase
authorized,0.0,ACC-182446574,116.06 -32.00,POS,Tonya,6214.43,2018-09-24,F,27,WA,01:53:59,16.15,2b236d8c93b44ebb850ac46cbf4e2348,CUS-3026014945,debit,9,0,1,Purchase
posted,n/a,ACC-3881031190,149.19 -21.15,INTER BANK,Richard,6812.09,2018-09-24,M,37,n/a,02:00:00,86.0,6a069187e35d4a88b2079e5dc0b5eb31,CUS-3201519139,debit,9,0,2,Others
posted,n/a,ACC-1349834573,145.17 -37.84,INTER BANK,Matthew,11551.52,2018-09-24,M,39,n/a,03:00:00,33.0,4b5802e378524bb792d6373194a7d275,CUS-1790886359,debit,9,0,3,Others
posted,n/a,ACC-3084464802,145.15 -37.76,INTER BANK,Susan,7593.02,2018-09-24,F,19,n/a,03:00:00,24.0,d78f4e4acef94240a96b5ea20031b031,CUS-1928710999,debit,9,0,3,Others
posted,n/a,ACC-819621312,145.04 -37.85,PAYMENT,Michele,6405.59,2018-09-24,F,30,n/a,04:00:00,66.0,413bcc93838b41a9ac45d3d35a199aef,CUS-1271030853,debit,9,0,4,Others
posted,n/a,ACC-2107684084,145.03 -37.88,PAYMENT,Richard,6980.01,2018-09-24,M,22,n/a,05:00:00,34.0,f97cef15156a4d54af09caa959fbd745,CUS-2283904812,debit,9,0,5,Others
posted,n/a,ACC-1438600314,138.69 -34.84,PAYMENT,Maria,2409.84,2018-09-24,F,35,n/a,06:00:00,35.0,f9c85c44efd54325a9978860214cd7a4,CUS-2650223890,debit,9,0,6,Others
posted,n/a,ACC-2890243754,153.32 -27.93,PAYMENT,Joseph,4354.82,2018-09-24,M,37,n/a,06:00:00,166.0,e358621781bc4e4eb57600a551bf00b1,CUS-2695611575,debit,9,0,6,Others
posted,n/a,ACC-574997646,150.79 -33.64,PAYMENT,Mackenzie,3775.84,2018-09-24,F,18,n/a,07:00:00,91.0,02f5e03b242541488366ea02f83c5061,CUS-586638664,debit,9,0,7,Others
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2443.17,2018-09-24,F,26,QLD,07:09:59,22.99,476684ec3c8746c985c7788e6b2c27c0,CUS-2487424745,debit,9,0,7,Purchase
posted,n/a,ACC-3879258709,143.83 -37.66,INTER BANK,Natasha,199689.54,2018-09-24,F,40,n/a,08:00:00,51.0,d8c7ece223d74349aaf14b355179ebd3,CUS-527400765,debit,9,0,8,Others
authorized,1.0,ACC-3485804958,138.52 -35.01,SALES-POS,Jessica,22412.92,2018-09-24,F,34,ACT,08:13:30,15.51,92e87a49e8614f4ca49cc7ab08acfb3b,CUS-1196156254,debit,9,0,8,Purchase
authorized,0.0,ACC-1598451071,153.41 -27.95,POS,Diana,2432.86,2018-09-24,F,26,QLD,08:40:32,10.31,ff8681a7fb164f129f18e00b4912fcac,CUS-2487424745,debit,9,0,8,Purchase
posted,n/a,ACC-2673069055,152.99 -27.49,INTER BANK,Richard,17978.7,2018-09-24,M,24,n/a,09:00:00,39.0,8e8d08c4ab49417ea0a8b416585e51f0,CUS-51506836,debit,9,0,9,Others
authorized,1.0,ACC-2173390920,144.71 -37.58,POS,Luis,6704.05,2018-09-24,M,27,VIC,09:01:10,23.84,134453f0ac704972bf75fe588d17bde0,CUS-3180318393,debit,9,0,9,Purchase
authorized,0.0,ACC-354106658,151.04 -33.80,SALES-POS,Christine,15069.02,2018-09-24,F,39,NSW,09:05:24,49.6,e14c3b4d4be9482088a7490c190c2132,CUS-2376382098,debit,9,0,9,Purchase
authorized,1.0,ACC-1598451071,153.41 -27.95,SALES-POS,Diana,2426.12,2018-09-24,F,26,QLD,09:09:37,6.74,e0378d9f66484da1a1b39e5847fc36c8,CUS-2487424745,debit,9,0,9,Purchase
authorized,1.0,ACC-1037050564,153.10 -27.66,SALES-POS,Rhonda,3579.63,2018-09-24,F,40,VIC,09:13:50,83.68,3691b70df7a146999995204c38b24fa5,CUS-1614226872,debit,9,0,9,Purchase
authorized,1.0,ACC-3084464802,145.15 -37.76,SALES-POS,Susan,7551.35,2018-09-24,F,19,VIC,09:18:03,41.67,46ced647a8514e778cf0905ba9bcfe44,CUS-1928710999,debit,9,0,9,Purchase
authorized,1.0,ACC-1279356312,144.79 -37.73,SALES-POS,Tyler,8643.91,2018-09-24,M,44,VIC,09:22:16,11.26,b43ecf01c07e483baa6d8b9c35c2c39f,CUS-1892177589,debit,9,0,9,Purchase
authorized,1.0,ACC-1334819143,145.13 -37.70,POS,Christopher,62024.79,2018-09-24,M,33,VIC,09:26:29,12.87,fc6f474e0dd942af93f74812b036f7d1,CUS-3117610635,debit,9,0,9,Purchase
authorized,0.0,ACC-3771436525,145.04 -37.92,POS,Derek,4123.62,2018-09-24,M,20,VIC,09:30:43,32.14,72e4ec586e7e4f1387b06a37c7b9a543,CUS-3325710106,debit,9,0,9,Purchase
authorized,1.0,ACC-1496451953,145.16 -37.84,POS,Ricky,12837.45,2018-09-24,M,43,NSW,09:39:09,55.26,3a9fb4395d2546d2ab1bbcf221659369,CUS-3142625864,debit,9,0,9,Purchase
authorized,1.0,ACC-1222300524,151.23 -33.94,POS,Michael,331.92,2018-09-24,M,38,NSW,09:43:22,25.66,92ec484bb6b14812b3fa9b09e64b4e3b,CUS-2142601169,debit,9,0,9,Purchase
authorized,1.0,ACC-2265520058,151.27 -33.85,SALES-POS,Catherine,3019.95,2018-09-24,F,26,NSW,09:47:35,27.76,fba91b3557fa432195de059759775c66,CUS-331942311,debit,9,0,9,Purchase
authorized,1.0,ACC-37709441,153.41 -28.01,POS,Charles,13417.37,2018-09-24,M,18,QLD,09:51:48,12.32,a988f192fccd4199b96e8a100ebdf273,CUS-3336454548,debit,9,0,9,Purchase
